"AU_scale";"AU";"Area_km2";"Substance";"Type";"Matrix";"CR";"ConfThresh";"CountStations";"CountData";"ConfSpatial";"ConfMethod";"ConfTemp"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Sediment";0.821921699;"H";25;25;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Sediment";0.49377268;"H";28;28;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Org";"Sediment";1.349043716;"H";38;38;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Sediment";0.411569783;"H";25;25;"H";"M";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Sediment";0.070506811;"H";28;28;"H";"M";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Org";"Sediment";1.041666667;"H";38;38;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Sediment";0.021124598;"H";25;25;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Sediment";0.112173151;"H";28;28;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Org";"Sediment";4.31547619;"H";38;38;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Org";"Sediment";1.964285714;"H";38;38;"H";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Sediment";0.051771668;"H";25;25;"H";"M";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Sediment";0.253149673;"H";28;28;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Org";"Sediment";1.041666667;"H";38;38;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Org";"Sediment";29.74137931;"H";38;38;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Org";"Biota";0.1;"H";45;45;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Biota";1.231570513;"H";44;44;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Org";"Biota";0.039;"H";45;45;"H";"M";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"HM";"Biota";0.7975;"H";46;48;"H";"M";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Biota";0.600591716;"H";47;49;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Org";"Biota";0.1;"H";45;45;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Biota";1.366258741;"H";44;44;"H";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Org";"Biota";0.044666667;"H";45;45;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"HM";"Biota";0.789315;"H";46;48;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Biota";0.672619688;"H";47;49;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Org";"Biota";0.1;"H";45;45;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Biota";1.999825175;"H";44;44;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Org";"Biota";0.037;"H";45;45;"H";"L";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"HM";"Biota";1.71585;"H";46;48;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Biota";0.683700914;"H";47;49;"H";"M";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"ANT";"Org";"Sediment";0.499185004;"H";38;38;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Org";"Biota";0.154324791;"H";45;45;"H";"M";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Sediment";1.568198104;"H";25;25;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Org";"Biota";0.053520214;"H";45;45;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Biota";0.827308583;"H";47;49;"H";"H";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Sediment";1.051037405;"H";28;28;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Org";"Biota";0.077459667;"H";45;45;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Biota";0.51158532;"H";44;44;"H";"L";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Org";"Biota";0.097972785;"H";45;45;"H";"M";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"HM";"Biota";0.369673244;"H";46;48;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Biota";0.382109268;"H";47;49;"H";"H";"H"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"BAP";"Org";"Biota";0.23;"H";45;45;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"CD";"HM";"Biota";0.755550699;"H";44;44;"H";"L";"L"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"FLU";"Org";"Biota";0.183;"H";45;45;"H";"M";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"HG";"HM";"Biota";0.41313;"H";46;48;"H";"H";"M"
3;"Kattegat Danish Coastal waters, including Limfjord";6332.07394851;"PB";"HM";"Biota";1.89133943;"H";47;49;"H";"H";"H"
3;"Kattegat";15234.2728417;"ANT";"Org";"Sediment";0.426706827;"H";6;6;"M";"M";"L"
3;"Kattegat";15234.2728417;"CD";"HM";"Sediment";0.023947739;"H";6;6;"M";"M";"H"
3;"Kattegat";15234.2728417;"PB";"HM";"Sediment";0.263098495;"H";7;7;"M";"M";"H"
3;"Kattegat";15234.2728417;"ANT";"Org";"Sediment";0.407088123;"H";6;6;"M";"L";"M"
3;"Kattegat";15234.2728417;"PB";"HM";"Sediment";0.254203853;"H";7;7;"M";"H";"L"
3;"Kattegat";15234.2728417;"CD";"HM";"Sediment";0.161485261;"H";6;6;"M";"H";"L"
3;"Kattegat";15234.2728417;"PB";"HM";"Sediment";0.206587456;"H";7;7;"M";"L";"L"
3;"Kattegat";15234.2728417;"ANT";"Org";"Sediment";0.121124031;"H";6;6;"M";"M";"M"
3;"Kattegat";15234.2728417;"CD";"HM";"Sediment";0.046365957;"H";6;6;"M";"M";"L"
3;"Kattegat";15234.2728417;"PB";"HM";"Sediment";0.303647738;"H";7;7;"M";"M";"H"
3;"Kattegat";15234.2728417;"HBCD";"Org";"Biota";0.001501415;"H";2;3;"L";"M";"H"
3;"Kattegat";15234.2728417;"HBCD";"Org";"Biota";0.000936651;"H";2;3;"L";"L";"L"
3;"Kattegat";15234.2728417;"HG";"HM";"Biota";1.173273539;"H";2;3;"L";"L";"H"
3;"Kattegat";15234.2728417;"HG";"HM";"Biota";3.026641819;"H";2;3;"L";"H";"H"
3;"Kattegat";15234.2728417;"PB";"HM";"Biota";0.281942545;"H";2;3;"L";"M";"H"
3;"Kattegat";15234.2728417;"PB";"HM";"Biota";0.221932761;"H";2;3;"L";"M";"L"
3;"Kattegat";15234.2728417;"PFOS";"Org";"Biota";0.020391627;"H";2;2;"L";"H";"H"
3;"Kattegat";15234.2728417;"SBD6";"Org";"Biota";23.30758579;"H";2;3;"L";"M";"H"
3;"Kattegat";15234.2728417;"SBD6";"Org";"Biota";111.6252246;"H";2;3;"L";"M";"M"
3;"Kattegat";15234.2728417;"SCB6";"Org";"Biota";0.07070575;"H";2;3;"L";"M";"M"
3;"Kattegat";15234.2728417;"SCB6";"Org";"Biota";0.55099314;"H";2;3;"L";"M";"L"
3;"Kattegat";15234.2728417;"SDX";"Org";"Biota";0.090399038;"H";2;2;"L";"M";"L"
3;"Kattegat";15234.2728417;"CS-137";"Rad";"Water";0.992465077;"H";3;3;"L";"H";"M"
3;"Kattegat";15234.2728417;"HBCD";"Org";"Biota";0.000872648;"H";2;3;"L";"M";"H"
3;"Kattegat";15234.2728417;"HG";"HM";"Biota";1.272333032;"H";2;3;"L";"M";"M"
3;"Kattegat";15234.2728417;"PB";"HM";"Biota";0.691326997;"H";2;3;"L";"M";"L"
3;"Kattegat";15234.2728417;"PFOS";"Org";"Biota";0.011373996;"H";2;2;"L";"M";"L"
3;"Kattegat";15234.2728417;"SBD6";"Org";"Biota";21.7562378;"H";2;3;"L";"L";"M"
3;"Kattegat";15234.2728417;"SCB6";"Org";"Biota";0.065007158;"H";2;3;"L";"L";"M"
3;"Kattegat";15234.2728417;"SDX";"Org";"Biota";0.078263916;"H";2;2;"L";"M";"M"
3;"Kattegat";15234.2728417;"CS-137";"Rad";"Water";0.860121212;"H";3;3;"L";"H";"M"
3;"Kattegat";15234.2728417;"ANT";"Org";"Sediment";0.593267108;"H";6;6;"M";"M";"L"
3;"Kattegat";15234.2728417;"CD";"HM";"Sediment";0.162355903;"H";6;6;"M";"M";"H"
3;"Kattegat";15234.2728417;"PB";"HM";"Sediment";0.43525282;"H";7;7;"M";"M";"L"
3;"Kattegat";15234.2728417;"ANT";"Org";"Sediment";0.863095238;"H";6;6;"M";"L";"H"
3;"Kattegat";15234.2728417;"CD";"HM";"Sediment";0.031693671;"H";6;6;"M";"M";"M"
3;"Kattegat";15234.2728417;"PB";"HM";"Sediment";0.051234754;"H";7;7;"M";"L";"L"
3;"Kattegat";15234.2728417;"ANT";"Org";"Sediment";0.296474359;"H";6;6;"M";"H";"M"
3;"Kattegat";15234.2728417;"CD";"HM";"Sediment";0.046221118;"H";6;6;"M";"M";"H"
3;"Kattegat";15234.2728417;"HBCD";"Org";"Sediment";0.011312217;"H";1;1;"L";"H";"M"
3;"Kattegat";15234.2728417;"PB";"HM";"Sediment";0.313793103;"H";7;7;"M";"H";"H"
3;"Kattegat";15234.2728417;"SBD6";"Org";"Sediment";0.00101737;"H";1;1;"L";"L";"H"
3;"Kattegat";15234.2728417;"CS-137";"Rad";"Biota";0.296430222;"H";1;1;"L";"M";"H"
3;"Kattegat";15234.2728417;"CS-137";"Rad";"Water";0.78805;"H";3;3;"L";"H";"H"
3;"Great Belt";2066.68509202;"CS-137";"Rad";"Water";0.905909091;"H";2;2;"M";"M";"L"
3;"Great Belt";2066.68509202;"ANT";"Org";"Sediment";1.932989691;"H";2;2;"M";"H";"M"
3;"Great Belt";2066.68509202;"CS-137";"Rad";"Water";1.01242442;"H";2;2;"M";"L";"M"
3;"Great Belt";2066.68509202;"ANT";"Org";"Sediment";0.260416667;"H";2;2;"M";"H";"L"
3;"Great Belt";2066.68509202;"CD";"HM";"Sediment";0.030869079;"H";1;1;"M";"H";"H"
3;"Great Belt";2066.68509202;"PB";"HM";"Sediment";0.177497205;"H";1;1;"M";"M";"L"
3;"The Sound";181.484397928;"ANT";"Org";"Sediment";1.425438596;"H";3;3;"H";"H";"H"
3;"The Sound";181.484397928;"CD";"HM";"Sediment";0.073008794;"H";2;2;"H";"H";"M"
3;"The Sound";181.484397928;"PB";"HM";"Sediment";0.414053888;"H";2;2;"H";"L";"M"
3;"The Sound";181.484397928;"ANT";"Org";"Sediment";2.976190476;"H";3;3;"H";"M";"H"
3;"The Sound";181.484397928;"ANT";"Org";"Sediment";1.307525268;"H";3;3;"H";"L";"M"
3;"The Sound";181.484397928;"CD";"HM";"Sediment";0.101836574;"H";2;2;"H";"L";"L"
3;"The Sound";181.484397928;"PB";"HM";"Sediment";0.38024366;"H";2;2;"H";"M";"L"
3;"The Sound";181.484397928;"CS-137";"Rad";"Water";1.061835107;"H";1;1;"H";"H";"L"
3;"Kiel Bay";2716.06181317;"CS-137";"Rad";"Biota";0.428663951;"H";1;1;"M";"M";"M"
3;"Kiel Bay";2716.06181317;"CS-137";"Rad";"Water";1.027205556;"H";9;9;"H";"H";"H"
3;"Kiel Bay";2716.06181317;"CS-137";"Rad";"Water";1.261212693;"H";9;9;"H";"L";"M"
3;"Kiel Bay";2716.06181317;"HG";"HM";"Biota";0.994742755;"H";1;1;"M";"M";"M"
3;"Kiel Bay";2716.06181317;"PB";"HM";"Biota";1.907922012;"H";1;1;"M";"M";"H"
3;"Kiel Bay";2716.06181317;"SBD6";"Org";"Biota";56.13214568;"H";1;1;"M";"M";"M"
3;"Kiel Bay";2716.06181317;"SCB6";"Org";"Biota";0.256047835;"H";1;1;"M";"L";"L"
3;"Kiel Bay";2716.06181317;"ANT";"Org";"Sediment";1.3671875;"H";3;3;"M";"L";"H"
3;"Kiel Bay";2716.06181317;"CS-137";"Rad";"Water";1.260230949;"H";9;9;"H";"H";"L"
3;"Kiel Bay";2716.06181317;"CS-137";"Rad";"Water";1.157121888;"H";9;9;"H";"L";"L"
3;"Kiel Bay";2716.06181317;"CS-137";"Rad";"Water";1.149933333;"H";9;9;"H";"M";"H"
3;"Kiel Bay";2716.06181317;"CS-137";"Rad";"Water";1.276993333;"H";9;9;"H";"M";"M"
3;"Kiel Bay";2716.06181317;"CS-137";"Rad";"Water";1.0715;"H";9;9;"H";"L";"L"
3;"Kiel Bay";2716.06181317;"CD";"HM";"Water";0.1;"H";3;3;"M";"H";"H"
3;"Kiel Bay";2716.06181317;"PB";"HM";"Water";0.153846154;"H";3;3;"M";"H";"L"
3;"Kiel Bay";2716.06181317;"CD";"HM";"Water";0.1;"H";3;3;"M";"L";"H"
3;"Kiel Bay";2716.06181317;"PB";"HM";"Water";0.153846154;"H";3;3;"M";"L";"H"
3;"Kiel Bay";2716.06181317;"ANT";"Org";"Sediment";0.72153676;"H";3;3;"M";"M";"L"
3;"Kiel Bay";2716.06181317;"CD";"HM";"Sediment";0.172907414;"H";2;2;"M";"H";"L"
3;"Kiel Bay";2716.06181317;"PB";"HM";"Sediment";0.515282107;"H";2;2;"M";"H";"H"
3;"Kiel Bay";2716.06181317;"ANT";"Org";"Sediment";0.258862259;"H";3;3;"M";"M";"L"
3;"Kiel Bay";2716.06181317;"CD";"HM";"Sediment";0.176983883;"H";2;2;"M";"M";"M"
3;"Kiel Bay";2716.06181317;"CD";"HM";"Water";0.1;"H";3;3;"M";"H";"L"
3;"Kiel Bay";2716.06181317;"PB";"HM";"Sediment";0.553303455;"H";2;2;"M";"H";"H"
3;"Kiel Bay";2716.06181317;"PB";"HM";"Water";0.153846154;"H";3;3;"M";"L";"M"
3;"Kiel Bay";2716.06181317;"CS-137";"Rad";"Water";1.159744444;"H";9;9;"H";"H";"L"
3;"Kiel Bay";2716.06181317;"CS-137";"Rad";"Water";1.299349991;"H";9;9;"H";"L";"M"
3;"Bay of Mecklenburg";3477.15448979;"CS-137";"Rad";"Water";1.226078104;"H";10;10;"H";"M";"L"
3;"Bay of Mecklenburg";3477.15448979;"CS-137";"Rad";"Water";1.487887907;"H";10;10;"H";"M";"L"
3;"Bay of Mecklenburg";3477.15448979;"CS-137";"Rad";"Water";1.293911175;"H";10;10;"H";"L";"L"
3;"Bay of Mecklenburg";3477.15448979;"CS-137";"Rad";"Water";1.139732999;"H";10;10;"H";"M";"L"
3;"Bay of Mecklenburg";3477.15448979;"CS-137";"Rad";"Water";1.410651945;"H";10;10;"H";"H";"L"
3;"Bay of Mecklenburg";3477.15448979;"CS-137";"Rad";"Water";1.261728264;"H";10;10;"H";"H";"M"
3;"Bay of Mecklenburg";3477.15448979;"CS-137";"Rad";"Water";1.200233333;"H";10;10;"H";"L";"L"
3;"Bay of Mecklenburg";3477.15448979;"ANT";"Org";"Sediment";11.80358829;"H";4;4;"M";"M";"L"
3;"Bay of Mecklenburg";3477.15448979;"CD";"HM";"Water";0.1;"H";3;3;"M";"M";"L"
3;"Bay of Mecklenburg";3477.15448979;"PB";"HM";"Water";0.307692308;"H";3;3;"M";"M";"H"
3;"Bay of Mecklenburg";3477.15448979;"ANT";"Org";"Sediment";1.743375174;"H";4;4;"M";"M";"M"
3;"Bay of Mecklenburg";3477.15448979;"ANT";"Org";"Sediment";0.658036603;"H";4;4;"M";"H";"L"
3;"Bay of Mecklenburg";3477.15448979;"CD";"HM";"Sediment";0.174490342;"H";2;2;"M";"H";"H"
3;"Bay of Mecklenburg";3477.15448979;"CD";"HM";"Water";0.1;"H";3;3;"M";"H";"H"
3;"Bay of Mecklenburg";3477.15448979;"PB";"HM";"Sediment";0.686677704;"H";2;2;"M";"L";"H"
3;"Bay of Mecklenburg";3477.15448979;"PB";"HM";"Water";0.153846154;"H";3;3;"M";"M";"L"
3;"Bay of Mecklenburg";3477.15448979;"ANT";"Org";"Sediment";1.769285209;"H";4;4;"M";"H";"L"
3;"Bay of Mecklenburg";3477.15448979;"BAP";"Org";"Biota";0.089257277;"H";1;1;"M";"H";"L"
3;"Bay of Mecklenburg";3477.15448979;"CD";"HM";"Biota";2.558612969;"H";1;1;"M";"M";"L"
3;"Bay of Mecklenburg";3477.15448979;"FLU";"Org";"Biota";0.062592285;"H";1;1;"M";"H";"M"
3;"Bay of Mecklenburg";3477.15448979;"HG";"HM";"Biota";0.580672157;"H";1;1;"M";"M";"L"
3;"Bay of Mecklenburg";3477.15448979;"PB";"HM";"Biota";1.175191286;"H";1;1;"M";"H";"L"
3;"Bay of Mecklenburg";3477.15448979;"CD";"HM";"Sediment";0.536160894;"H";2;2;"M";"M";"M"
3;"Bay of Mecklenburg";3477.15448979;"CD";"HM";"Water";0.085324693;"H";3;3;"M";"H";"L"
3;"Bay of Mecklenburg";3477.15448979;"PB";"HM";"Sediment";0.934938979;"H";2;2;"M";"M";"L"
3;"Bay of Mecklenburg";3477.15448979;"PB";"HM";"Water";0.08651405;"H";3;3;"M";"M";"H"
3;"Bay of Mecklenburg";3477.15448979;"CS-137";"Rad";"Water";1.216266667;"H";10;10;"H";"M";"M"
3;"Bay of Mecklenburg";3477.15448979;"CS-137";"Rad";"Water";1.746666667;"H";10;10;"H";"L";"M"
3;"Bay of Mecklenburg";3477.15448979;"CS-137";"Rad";"Water";1.588135869;"H";10;10;"H";"M";"L"
3;"Arkona Basin";13451.1339458;"HBCD";"Org";"Biota";0.005624158;"H";2;2;"L";"L";"L"
3;"Arkona Basin";13451.1339458;"HG";"HM";"Biota";0.593002249;"H";6;8;"M";"H";"H"
3;"Arkona Basin";13451.1339458;"PB";"HM";"Biota";0.714190466;"H";6;7;"M";"H";"L"
3;"Arkona Basin";13451.1339458;"PFOS";"Org";"Biota";0.107396495;"H";2;2;"L";"M";"H"
3;"Arkona Basin";13451.1339458;"SBD6";"Org";"Biota";60.46184316;"H";5;8;"M";"H";"H"
3;"Arkona Basin";13451.1339458;"SCB6";"Org";"Biota";0.110715955;"H";5;8;"M";"M";"L"
3;"Arkona Basin";13451.1339458;"SDX";"Org";"Biota";0.228116548;"H";1;1;"L";"H";"M"
3;"Arkona Basin";13451.1339458;"CS-137";"Rad";"Water";1.586924831;"H";10;10;"M";"L";"M"
3;"Arkona Basin";13451.1339458;"CS-137";"Rad";"Water";1.575686023;"H";10;10;"M";"M";"M"
3;"Arkona Basin";13451.1339458;"CS-137";"Rad";"Water";1.484643608;"H";10;10;"M";"L";"M"
3;"Arkona Basin";13451.1339458;"CS-137";"Rad";"Water";1.570330361;"H";10;10;"M";"M";"H"
3;"Arkona Basin";13451.1339458;"CS-137";"Rad";"Biota";0.557797531;"H";4;4;"M";"M";"H"
3;"Arkona Basin";13451.1339458;"BAP";"Org";"Biota";0.10090757;"H";2;2;"L";"M";"L"
3;"Arkona Basin";13451.1339458;"CD";"HM";"Biota";1.004661735;"H";2;2;"L";"H";"L"
3;"Arkona Basin";13451.1339458;"FLU";"Org";"Biota";0.053427485;"H";2;2;"L";"M";"L"
3;"Arkona Basin";13451.1339458;"HG";"HM";"Biota";0.271725476;"H";6;8;"M";"M";"H"
3;"Arkona Basin";13451.1339458;"PB";"HM";"Biota";0.529066599;"H";6;7;"M";"H";"H"
3;"Arkona Basin";13451.1339458;"CS-137";"Rad";"Biota";0.714296296;"H";4;4;"M";"H";"M"
3;"Arkona Basin";13451.1339458;"CS-137";"Rad";"Biota";0.969416543;"H";4;4;"M";"M";"M"
3;"Arkona Basin";13451.1339458;"CS-137";"Rad";"Biota";1.228993401;"H";4;4;"M";"M";"H"
3;"Arkona Basin";13451.1339458;"ANT";"Org";"Sediment";0.327106886;"H";7;7;"M";"H";"M"
3;"Arkona Basin";13451.1339458;"CD";"HM";"Sediment";0.218014309;"H";7;7;"M";"L";"L"
3;"Arkona Basin";13451.1339458;"PB";"HM";"Sediment";1.069219668;"H";7;7;"M";"L";"L"
3;"Arkona Basin";13451.1339458;"CS-137";"Rad";"Water";1.512417469;"H";10;10;"M";"M";"L"
3;"Arkona Basin";13451.1339458;"CS-137";"Rad";"Water";1.37449206;"H";10;10;"M";"H";"M"
3;"Arkona Basin";13451.1339458;"ANT";"Org";"Sediment";1.8400884;"H";7;7;"M";"L";"H"
3;"Arkona Basin";13451.1339458;"CD";"HM";"Sediment";0.304214578;"H";7;7;"M";"L";"H"
3;"Arkona Basin";13451.1339458;"PB";"HM";"Sediment";0.854417329;"H";7;7;"M";"L";"H"
3;"Arkona Basin";13451.1339458;"BAP";"Org";"Biota";0.152723151;"H";2;2;"L";"H";"M"
3;"Arkona Basin";13451.1339458;"CD";"HM";"Biota";1.710647772;"H";2;2;"L";"L";"H"
3;"Arkona Basin";13451.1339458;"FLU";"Org";"Biota";0.095800442;"H";2;2;"L";"L";"H"
3;"Arkona Basin";13451.1339458;"HG";"HM";"Biota";0.404534938;"H";6;8;"M";"H";"M"
3;"Arkona Basin";13451.1339458;"PB";"HM";"Biota";0.617385085;"H";6;7;"M";"L";"H"
3;"Arkona Basin";13451.1339458;"HG";"HM";"Biota";0.462034004;"H";6;8;"M";"M";"H"
3;"Arkona Basin";13451.1339458;"HG";"HM";"Biota";0.931224194;"H";6;8;"M";"M";"M"
3;"Arkona Basin";13451.1339458;"PB";"HM";"Biota";1.505769231;"H";6;7;"M";"H";"M"
3;"Arkona Basin";13451.1339458;"PB";"HM";"Biota";0.585783158;"H";6;7;"M";"M";"M"
3;"Arkona Basin";13451.1339458;"SBD6";"Org";"Biota";60.04659352;"H";5;8;"M";"H";"L"
3;"Arkona Basin";13451.1339458;"SBD6";"Org";"Biota";75.24889301;"H";5;8;"M";"M";"L"
3;"Arkona Basin";13451.1339458;"SCB6";"Org";"Biota";0.118684012;"H";5;8;"M";"L";"M"
3;"Arkona Basin";13451.1339458;"SCB6";"Org";"Biota";0.342432405;"H";5;8;"M";"M";"L"
3;"Arkona Basin";13451.1339458;"HG";"HM";"Biota";0.714357601;"H";6;8;"M";"L";"M"
3;"Arkona Basin";13451.1339458;"HG";"HM";"Biota";0.982504798;"H";6;8;"M";"M";"M"
3;"Arkona Basin";13451.1339458;"PB";"HM";"Biota";0.702608041;"H";6;7;"M";"M";"M"
3;"Arkona Basin";13451.1339458;"SBD6";"Org";"Biota";23.81519409;"H";5;8;"M";"L";"L"
3;"Arkona Basin";13451.1339458;"SBD6";"Org";"Biota";62.68259095;"H";5;8;"M";"L";"M"
3;"Arkona Basin";13451.1339458;"SCB6";"Org";"Biota";0.095640777;"H";5;8;"M";"H";"L"
3;"Arkona Basin";13451.1339458;"SCB6";"Org";"Biota";0.284142719;"H";5;8;"M";"H";"L"
3;"Arkona Basin";13451.1339458;"CS-137";"Rad";"Water";1.498496553;"H";10;10;"M";"H";"H"
3;"Arkona Basin";13451.1339458;"CS-137";"Rad";"Water";1.562740127;"H";10;10;"M";"L";"H"
3;"Arkona Basin";13451.1339458;"ANT";"Org";"Sediment";0.80896365;"H";7;7;"M";"H";"M"
3;"Arkona Basin";13451.1339458;"CD";"HM";"Sediment";0.35184492;"H";7;7;"M";"M";"H"
3;"Arkona Basin";13451.1339458;"PB";"HM";"Sediment";1.063585536;"H";7;7;"M";"H";"H"
3;"Arkona Basin";13451.1339458;"ANT";"Org";"Sediment";0.998906037;"H";7;7;"M";"M";"M"
3;"Arkona Basin";13451.1339458;"CD";"HM";"Sediment";0.275998869;"H";7;7;"M";"H";"L"
3;"Arkona Basin";13451.1339458;"PB";"HM";"Sediment";1.298057151;"H";7;7;"M";"H";"L"
3;"Arkona Basin";13451.1339458;"CD";"HM";"Water";0.42;"H";1;1;"L";"M";"M"
3;"Arkona Basin";13451.1339458;"PB";"HM";"Water";0.163323471;"H";1;1;"L";"M";"H"
3;"Arkona Basin";13451.1339458;"SBD6";"Org";"Biota";181.7711829;"H";5;8;"M";"M";"L"
3;"Arkona Basin";13451.1339458;"SBD6";"Org";"Biota";185.422456;"H";5;8;"M";"L";"L"
3;"Arkona Basin";13451.1339458;"SCB6";"Org";"Biota";0.252772105;"H";5;8;"M";"M";"H"
3;"Arkona Basin";13451.1339458;"SCB6";"Org";"Biota";0.69002647;"H";5;8;"M";"L";"L"
3;"Arkona Basin";13451.1339458;"ANT";"Org";"Sediment";0.52698145;"H";7;7;"M";"M";"M"
3;"Arkona Basin";13451.1339458;"CD";"HM";"Sediment";0.199710145;"H";7;7;"M";"H";"H"
3;"Arkona Basin";13451.1339458;"HBCD";"Org";"Sediment";0.009919651;"H";1;1;"L";"H";"H"
3;"Arkona Basin";13451.1339458;"PB";"HM";"Sediment";0.792512077;"H";7;7;"M";"M";"L"
3;"Arkona Basin";13451.1339458;"SBD6";"Org";"Sediment";0.000796932;"H";1;1;"L";"L";"M"
3;"Arkona Basin";13451.1339458;"ANT";"Org";"Sediment";1.996527778;"H";7;7;"M";"M";"M"
3;"Arkona Basin";13451.1339458;"CD";"HM";"Sediment";0.149921645;"H";7;7;"M";"H";"M"
3;"Arkona Basin";13451.1339458;"PB";"HM";"Sediment";0.219292401;"H";7;7;"M";"H";"M"
3;"Arkona Basin";13451.1339458;"ANT";"Org";"Sediment";0.137195122;"H";7;7;"M";"M";"M"
3;"Arkona Basin";13451.1339458;"CD";"HM";"Sediment";0.198656137;"H";7;7;"M";"H";"L"
3;"Arkona Basin";13451.1339458;"PB";"HM";"Sediment";0.474294365;"H";7;7;"M";"L";"L"
3;"Arkona Basin";13451.1339458;"CS-137";"Rad";"Water";1.52322437;"H";10;10;"M";"L";"H"
3;"Arkona Basin";13451.1339458;"CS-137";"Rad";"Water";1.132366667;"H";10;10;"M";"M";"H"
3;"Arkona Basin";13451.1339458;"HBCD";"Org";"Biota";0.000277524;"H";2;2;"L";"L";"H"
3;"Arkona Basin";13451.1339458;"HG";"HM";"Biota";1.594484377;"H";6;8;"M";"L";"H"
3;"Arkona Basin";13451.1339458;"PB";"HM";"Biota";1.362006044;"H";6;7;"M";"L";"M"
3;"Arkona Basin";13451.1339458;"PFOS";"Org";"Biota";0.060002137;"H";2;2;"L";"M";"L"
3;"Arkona Basin";13451.1339458;"SBD6";"Org";"Biota";15.08930514;"H";5;8;"M";"L";"H"
3;"Arkona Basin";13451.1339458;"SCB6";"Org";"Biota";0.015056174;"H";5;8;"M";"M";"H"
3;"Bornholm Basin";38851.7642297;"CD";"HM";"Water";0.5;"H";5;6;"L";"H";"L"
